wafer_id,run_index,t_s,step,rf_power_W,chamber_pressure_mTorr,gas_flow_sccm,oes_endpoint_au,wall_temp_C
W0235,235,18,stabilize,672.3876,10.9659,124.5324,0.5592,61.5051
W0235,235,19,stabilize,672.1734,10.9188,124.1851,0.5620,61.5301
W0235,235,20,main_etch,746.5513,10.5045,125.4199,0.8640,61.9930
W0235,235,21,main_etch,742.7927,10.5379,124.5965,0.8510,62.0794
W0235,235,22,main_etch,746.2334,10.4178,124.9138,0.8561,61.9886
W0235,235,23,main_etch,746.4170,10.4733,124.2758,0.8792,61.8927
W0235,235,24,main_etch,746.5111,10.4418,124.7978,0.8796,62.0448
W0235,235,25,main_etch,746.9585,10.4689,125.7076,0.8821,62.0227
W0235,235,26,main_etch,746.6369,10.3903,125.1844,0.8994,61.9084
W0235,235,27,main_etch,744.1401,10.4843,124.6652,0.8798,61.9302
W0235,235,28,main_etch,743.8303,10.4809,125.5850,0.8825,61.8884
W0235,235,29,main_etch,744.7716,10.4499,125.1507,0.8864,62.0483
W0235,235,30,main_etch,742.1917,10.4538,126.8068,0.8853,61.9765
W0235,235,31,main_etch,743.4096,10.3953,123.3064,0.8992,61.9515
W0235,235,32,main_etch,743.8622,10.5027,125.9421,0.9151,61.8633
W0235,235,33,main_etch,743.2880,10.4816,123.4783,0.9092,62.2123
W0235,235,34,main_etch,747.1090,10.4554,123.8832,0.9010,62.1571
W0235,235,35,main_etch,746.9591,10.5717,123.6610,0.9366,62.1487
W0235,235,36,main_etch,743.9163,10.4807,124.8645,0.9269,61.9697
W0235,235,37,main_etch,744.9971,10.4598,124.9126,0.9101,62.0537
W0235,235,38,main_etch,751.9715,10.3892,123.9196,0.9257,61.5784
W0235,235,39,main_etch,748.1847,10.3990,123.1176,0.9382,62.0233
W0235,235,40,main_etch,744.3760,10.5094,125.2546,0.9351,62.1501
W0235,235,41,main_etch,744.1333,10.4852,125.6719,0.9484,61.9239
W0235,235,42,main_etch,746.9498,10.3671,124.4984,0.9740,61.7341
W0235,235,43,main_etch,742.0076,10.3923,124.0755,0.9606,62.1549
W0235,235,44,main_etch,747.4604,10.4972,125.1040,0.9635,62.2917
W0235,235,45,main_etch,744.9267,10.4431,125.5824,0.9673,62.1664
W0235,235,46,main_etch,745.6778,10.4956,126.6090,0.9674,61.9955
W0235,235,47,main_etch,747.0156,10.5028,124.1219,0.9747,61.8484
W0235,235,48,main_etch,744.0240,10.4004,125.4696,0.9829,62.1686
W0235,235,49,main_etch,751.3164,10.4902,123.9066,0.9779,62.0477
W0235,235,50,main_etch,744.4772,10.5396,125.0743,0.9814,61.8419
W0235,235,51,main_etch,739.4215,10.4327,124.3524,1.0043,62.1884
W0235,235,52,main_etch,742.1121,10.4761,123.4593,0.9746,61.9901
W0235,235,53,main_etch,750.0305,10.3931,125.4825,0.9881,62.0293
W0235,235,54,main_etch,745.1298,10.5254,124.8631,1.0221,62.4137
W0235,235,55,main_etch,750.0269,10.3822,123.4368,1.0073,62.2667
W0235,235,56,main_etch,742.7801,10.5023,123.6080,1.0169,62.2069
W0235,235,57,main_etch,748.4197,10.4628,123.8645,1.0159,61.9476
W0235,235,58,main_etch,749.5657,10.5313,125.6371,0.9994,61.9078
W0235,235,59,main_etch,751.8072,10.3955,123.6077,1.0267,62.3215
W0235,235,60,main_etch,748.4012,10.4248,124.9161,1.0265,61.9934
W0235,235,61,main_etch,744.4133,10.4281,123.4925,1.0157,61.8138
W0235,235,62,main_etch,747.6762,10.4670,124.0145,1.0461,62.1402
W0235,235,63,main_etch,743.9662,10.4323,123.5492,1.0344,62.1003
W0235,235,64,main_etch,749.3508,10.5074,124.4734,1.0363,62.3251
W0235,235,65,main_etch,746.3334,10.3655,124.7336,1.0405,62.0611
W0235,235,66,main_etch,745.3110,10.4757,124.8506,1.0513,62.0722
W0235,235,67,main_etch,743.7603,10.4537,124.6447,1.0503,62.1648
W0235,235,68,main_etch,743.9115,10.5239,126.2158,1.0535,61.9169
W0235,235,69,main_etch,742.4694,10.4579,124.3104,1.0781,61.9756
W0235,235,70,main_etch,747.2339,10.4328,123.5777,1.0625,62.3768
W0235,235,71,main_etch,744.8008,10.4316,124.1219,1.0649,62.2042
W0235,235,72,main_etch,744.2035,10.4717,124.6858,1.0702,61.9987
W0235,235,73,main_etch,743.8917,10.5376,125.1610,1.0869,61.9621
W0235,235,74,main_etch,746.5007,10.4966,123.9441,1.0926,62.1622
W0235,235,75,overetch,720.6650,10.3094,125.8674,0.6759,62.5791
W0235,235,76,overetch,714.7991,10.1990,128.8711,0.6878,62.3966
W0235,235,77,overetch,712.7065,10.2011,127.4363,0.6670,62.6555
W0235,235,78,overetch,714.5784,10.1857,126.2212,0.6869,62.9166
W0235,235,79,overetch,718.5075,10.2551,126.2969,0.6988,62.6430
W0235,235,80,overetch,719.4880,10.3437,127.1194,0.6753,62.9360
W0235,235,81,overetch,715.5544,10.3024,127.9361,0.6646,62.6750
W0235,235,82,overetch,715.5086,10.1762,127.0960,0.6992,62.7710
W0235,235,83,overetch,713.2973,10.2459,127.1845,0.6767,62.6157
W0235,235,84,overetch,717.4340,10.2245,126.8610,0.6882,62.9399
W0235,235,85,overetch,718.2488,10.2325,127.5429,0.6951,62.7291
W0235,235,86,overetch,714.4139,10.1952,127.0541,0.7018,62.5705
W0235,235,87,overetch,716.4295,10.2064,126.3388,0.6999,62.9214
W0235,235,88,overetch,711.2825,10.3112,127.4045,0.7123,62.2587
W0235,235,89,overetch,711.9964,10.1937,127.4630,0.7100,62.6752
W0235,235,90,overetch,717.1017,10.2152,126.7117,0.7138,62.4847
W0235,235,91,overetch,717.6017,10.3257,126.5867,0.7136,62.5370
W0235,235,92,overetch,721.3805,10.2908,126.8724,0.7081,62.8575
W0235,235,93,overetch,715.2019,10.1861,127.9756,0.7056,62.7431
W0235,235,94,overetch,715.2034,10.2328,127.5255,0.7192,62.5752
W0235,235,95,overetch,715.9132,10.2532,125.6958,0.7235,62.8157
W0235,235,96,overetch,711.2395,10.3323,127.3414,0.7258,62.7709
W0235,235,97,overetch,716.9128,10.2807,126.6753,0.7364,62.7892
W0235,235,98,overetch,716.6010,10.2420,126.2082,0.7020,62.8832
W0235,235,99,overetch,717.1874,10.2241,127.2128,0.7237,62.9096
W0281,281,0,stabilize,669.2529,10.6235,122.1727,0.5322,67.4141
W0281,281,1,stabilize,669.4901,10.5207,121.3629,0.5266,67.4810
W0281,281,2,stabilize,666.4046,10.4776,120.5410,0.5301,67.3423
W0281,281,3,stabilize,668.0942,10.4933,120.9896,0.5124,67.3733
W0281,281,4,stabilize,668.0694,10.5293,120.7002,0.5309,67.4967
W0281,281,5,stabilize,671.0637,10.4458,121.7494,0.5371,67.3851
W0281,281,6,stabilize,670.8195,10.6208,120.8608,0.5313,67.5988
W0281,281,7,stabilize,669.1774,10.5560,121.7590,0.5223,67.4089
W0281,281,8,stabilize,673.7615,10.5612,121.3690,0.5149,67.2686
W0281,281,9,stabilize,668.9481,10.5247,120.6697,0.5279,67.4810
W0281,281,10,stabilize,672.7896,10.4461,121.1916,0.5342,67.5324
W0281,281,11,stabilize,673.5068,10.5508,121.2472,0.5347,67.4856
W0281,281,12,stabilize,669.0864,10.5268,121.5854,0.5304,67.4830
W0281,281,13,stabilize,672.7412,10.5355,121.4256,0.5233,67.1626
W0281,281,14,stabilize,673.5499,10.4902,121.0715,0.5220,67.3947
W0281,281,15,stabilize,672.0081,10.5583,121.6112,0.5386,67.4433
W0281,281,16,stabilize,669.1157,10.5395,121.1913,0.5487,67.2752
W0281,281,17,stabilize,668.2795,10.4941,120.6765,0.5147,67.4959
W0281,281,18,stabilize,671.2948,10.6123,121.3992,0.5282,67.4418
W0281,281,19,stabilize,671.4026,10.5676,120.4619,0.5517,67.2610
W0281,281,20,main_etch,747.2330,9.9666,120.1022,0.9338,67.7715
W0281,281,21,main_etch,741.5210,10.0392,120.9822,0.9495,67.9635
W0281,281,22,main_etch,746.1930,9.9937,121.0900,0.9455,67.8611
W0281,281,23,main_etch,741.8471,10.0802,121.3641,0.9495,68.1767
W0281,281,24,main_etch,743.0532,9.9257,120.6676,0.9480,68.1893
W0281,281,25,main_etch,747.2161,10.0735,120.6792,0.9375,68.1704
W0281,281,26,main_etch,739.4765,9.8698,122.8547,0.9445,68.2247
W0281,281,27,main_etch,742.8122,10.0793,121.5196,0.9560,68.0587
W0281,281,28,main_etch,747.1898,10.0015,121.6582,0.9432,68.1561
W0281,281,29,main_etch,742.7347,10.0634,121.9502,0.9753,67.7703
W0281,281,30,main_etch,744.5829,9.9733,122.5465,0.9666,68.2063
W0281,281,31,main_etch,741.7669,10.0585,121.3326,0.9598,68.1836
W0281,281,32,main_etch,746.3077,10.0668,121.7853,0.9571,67.9075
W0281,281,33,main_etch,747.6541,9.9716,122.0254,0.9500,68.2459
W0281,281,34,main_etch,743.8254,10.0334,120.4136,0.9536,67.9548
W0281,281,35,main_etch,742.0305,10.0163,121.9062,0.9589,68.3974
W0281,281,36,main_etch,740.0254,10.0600,121.4329,0.9404,68.0054
W0281,281,37,main_etch,739.4349,9.9957,121.1108,0.9567,67.9717
W0281,281,38,main_etch,744.2528,10.0802,120.8915,0.9325,68.0818
W0281,281,39,main_etch,741.3563,10.0525,121.4505,0.9583,68.0079
W0281,281,40,main_etch,744.6903,9.9758,121.4393,0.9722,68.2284
W0281,281,41,main_etch,745.5334,9.9496,121.7218,0.9379,68.0511
W0281,281,42,main_etch,745.2003,10.1030,122.6786,0.9531,67.9520
W0281,281,43,main_etch,741.8670,9.9888,122.3934,0.9522,68.1065
W0281,281,44,main_etch,743.2972,10.0165,122.3056,0.9661,68.1353
W0281,281,45,main_etch,743.4298,10.0004,122.4177,0.9646,68.2633
W0281,281,46,main_etch,742.9804,10.0553,120.1483,0.9593,67.9738
W0281,281,47,main_etch,746.6371,10.0260,120.8787,0.9398,68.2465
W0281,281,48,main_etch,744.2515,10.0842,121.9569,0.9692,68.1467
W0281,281,49,main_etch,746.0049,9.9831,120.7544,0.9673,68.1527
W0281,281,50,main_etch,744.1626,10.0617,122.5720,0.9579,68.1722
W0281,281,51,main_etch,742.3570,10.1365,119.8107,0.9683,68.0827
W0281,281,52,main_etch,746.4586,10.0455,120.4306,0.9433,68.0825
W0281,281,53,main_etch,737.6712,10.1172,122.4101,0.9413,68.2366
W0281,281,54,main_etch,744.9350,10.0290,120.3722,0.9672,68.2699
W0281,281,55,main_etch,743.2917,9.9743,121.5824,0.9681,68.1121
W0281,281,56,main_etch,744.7612,10.1176,121.2631,0.9534,68.2177
W0281,281,57,main_etch,745.4497,10.0254,122.1103,0.9761,68.3959
W0281,281,58,main_etch,745.4908,10.0600,121.5773,0.9754,68.2995
W0281,281,59,main_etch,745.7375,9.9288,121.5494,0.9755,68.0285
W0281,281,60,main_etch,747.9963,9.9906,119.8156,0.9631,68.0653
W0281,281,61,main_etch,743.7625,10.0278,121.3827,0.9694,68.3766
W0281,281,62,main_etch,742.9529,10.0410,120.3813,0.9773,68.0819
W0281,281,63,main_etch,741.3633,9.9393,122.1930,0.9621,68.0948
W0281,281,64,main_etch,742.2443,10.0883,121.6305,0.9510,68.0033
W0281,281,65,main_etch,744.7358,10.0400,122.4381,0.9683,68.1520
W0281,281,66,main_etch,742.8721,9.9663,121.9780,0.9628,68.4857
W0281,281,67,main_etch,745.7806,9.9928,121.3609,0.9846,68.3839
W0281,281,68,main_etch,747.8922,10.0136,120.8717,0.9743,68.2518
W0281,281,69,main_etch,744.9882,10.0542,120.9260,0.9753,68.4366
W0281,281,70,main_etch,743.7685,10.0505,120.2680,0.9825,68.1190
W0281,281,71,main_etch,746.4177,10.1020,121.8787,0.9730,68.1790
W0281,281,72,main_etch,744.2473,10.0281,121.4833,0.9817,68.2814
W0281,281,73,main_etch,745.7370,10.0976,121.3249,0.9728,68.2879
W0281,281,74,main_etch,741.3073,10.0306,120.2379,0.9737,68.3342
W0281,281,75,overetch,713.7279,9.8391,123.4803,0.6760,68.5257
W0281,281,76,overetch,713.3840,9.7403,124.0758,0.7030,68.5454
W0281,281,77,overetch,711.9816,9.7445,124.1167,0.6917,68.7923
W0281,281,78,overetch,713.6106,9.7695,123.3951,0.6976,68.6314
W0281,281,79,overetch,712.8893,9.8020,123.2107,0.6817,68.9378
W0281,281,80,overetch,708.3366,9.7775,122.7167,0.6864,68.8387
W0281,281,81,overetch,716.3764,9.8283,123.8158,0.6945,68.9866
W0281,281,82,overetch,717.6144,9.7878,122.9125,0.6788,68.4070
W0281,281,83,overetch,715.6320,9.8576,123.6716,0.7000,69.0176
W0281,281,84,overetch,714.9237,9.8531,124.8157,0.6814,68.6928
W0281,281,85,overetch,714.8565,9.8036,123.3086,0.6867,68.6839
W0281,281,86,overetch,716.6645,9.8397,124.3413,0.6938,68.8514
W0281,281,87,overetch,711.2828,9.8458,126.0425,0.7046,68.6680
W0281,281,88,overetch,710.3328,9.7531,122.7844,0.6821,68.8342
W0281,281,89,overetch,713.5680,9.8240,123.7354,0.6871,68.7962
W0281,281,90,overetch,711.4896,9.8762,122.4887,0.7090,68.6039
W0281,281,91,overetch,713.8143,9.8524,123.7854,0.6983,68.6039
W0281,281,92,overetch,713.0085,9.8270,124.6686,0.7007,68.8776
W0281,281,93,overetch,714.6688,9.9345,122.8613,0.6949,68.7387
W0281,281,94,overetch,717.4659,9.9838,123.1426,0.6688,68.8056
W0281,281,95,overetch,716.1639,9.7963,124.1232,0.6924,68.8137
W0281,281,96,overetch,714.9663,9.8538,122.9910,0.6931,68.7317
W0281,281,97,overetch,715.9203,9.7776,125.0022,0.7015,68.6894
W0281,281,98,overetch,714.5341,9.7929,123.9067,0.6954,68.8028
W0281,281,99,overetch,712.1373,9.8863,124.2628,0.6881,69.0653
W0311,311,0,stabilize,679.8997,10.3022,120.8409,0.5108,65.5330
W0311,311,1,stabilize,677.7468,10.1351,120.0588,0.5266,65.2922
W0311,311,2,stabilize,677.3234,10.2030,122.1865,0.5249,65.2185
W0311,311,3,stabilize,680.4567,10.2746,121.3404,0.5403,65.6069
W0311,311,4,stabilize,675.1006,10.1079,122.5401,0.5313,65.3858
W0311,311,5,stabilize,675.4149,10.2068,119.8940,0.5379,65.2109
W0311,311,6,stabilize,679.4201,10.1387,122.2546,0.5259,65.2984
W0311,311,7,stabilize,678.4257,10.0953,121.0832,0.5318,65.2876
W0311,311,8,stabilize,675.9149,10.1782,121.3366,0.5455,65.2539
W0311,311,9,stabilize,680.3717,10.1294,121.4910,0.5560,65.2516
W0311,311,10,stabilize,682.2032,10.1003,121.3430,0.5603,65.4701
W0311,311,11,stabilize,678.9063,10.1504,121.4439,0.5470,65.4572
W0311,311,12,stabilize,679.5183,10.1587,121.0193,0.5526,65.4456
W0311,311,13,stabilize,675.8963,10.2024,121.2601,0.5665,65.4209
W0311,311,14,stabilize,678.9452,10.2789,122.7979,0.5585,65.1137
W0311,311,15,stabilize,675.9590,10.2163,120.9576,0.5743,65.2793
W0311,311,16,stabilize,678.1280,10.1947,123.2766,0.5593,65.2131
W0311,311,17,stabilize,675.6583,10.1220,121.5057,0.5856,65.6169
W0311,311,18,stabilize,675.2011,10.1281,121.0937,0.5703,65.4414
W0311,311,19,stabilize,681.0121,10.2141,120.7790,0.5689,65.1899
W0311,311,20,main_etch,757.0915,9.7333,120.9059,0.8225,65.6364
W0311,311,21,main_etch,754.1229,9.6905,120.4877,0.8340,65.7187
W0311,311,22,main_etch,755.0283,9.7066,122.1123,0.8518,65.9877
W0311,311,23,main_etch,752.2156,9.7023,120.8749,0.8271,65.8613
W0311,311,24,main_etch,753.9128,9.6722,120.5193,0.8653,65.8040
W0311,311,25,main_etch,752.9216,9.6803,120.9497,0.8722,65.8844
W0311,311,26,main_etch,752.6480,9.7124,120.7345,0.8832,65.5977
W0311,311,27,main_etch,756.1800,9.7545,121.9006,0.8707,65.6553
W0311,311,28,main_etch,759.0216,9.6466,121.0460,0.8886,65.9074
W0311,311,29,main_etch,759.5524,9.6783,122.1739,0.8922,66.3007
W0311,311,30,main_etch,752.8267,9.5854,121.7189,0.8741,66.1336
W0311,311,31,main_etch,758.1293,9.6991,121.0091,0.8915,65.7908
W0311,311,32,main_etch,756.0524,9.6563,120.9731,0.9108,65.9501
W0311,311,33,main_etch,755.5143,9.6504,121.9743,0.9253,65.8077
W0311,311,34,main_etch,756.9039,9.6860,121.3451,0.9358,65.8354
W0311,311,35,main_etch,753.1651,9.6944,120.8721,0.9176,65.9513
W0311,311,36,main_etch,754.0633,9.6565,121.5828,0.9236,66.1706
W0311,311,37,main_etch,752.5178,9.6497,121.3204,0.9435,66.0318
W0311,311,38,main_etch,755.4274,9.6127,121.2062,0.9455,66.1484
W0311,311,39,main_etch,748.9108,9.6459,120.1850,0.9462,66.1452
W0311,311,40,main_etch,754.3634,9.7141,121.7364,0.9729,66.0583
W0311,311,41,main_etch,752.7827,9.7228,120.4216,0.9748,65.8831
W0311,311,42,main_etch,756.6615,9.7214,120.5623,0.9573,65.8456
W0311,311,43,main_etch,757.3318,9.7720,120.7413,0.9823,65.8806
W0311,311,44,main_etch,751.4785,9.7524,120.9628,0.9862,65.6036
W0311,311,45,main_etch,753.5884,9.6995,120.2924,0.9887,65.9160
W0311,311,46,main_etch,752.2355,9.8002,121.7454,0.9948,65.9310
W0311,311,47,main_etch,749.8664,9.6872,120.9776,0.9849,66.0378
W0311,311,48,main_etch,755.0284,9.6019,121.6752,1.0015,66.0505
W0311,311,49,main_etch,756.4779,9.6405,122.6729,1.0242,65.7686
W0311,311,50,main_etch,754.4262,9.6425,120.8676,1.0168,66.0166
W0311,311,51,main_etch,757.4903,9.7115,121.3112,1.0414,66.0634
W0311,311,52,main_etch,755.1496,9.6935,119.2973,1.0254,66.0660
W0311,311,53,main_etch,755.0068,9.6464,121.3242,1.0397,66.1284
W0311,311,54,main_etch,751.9428,9.6937,121.5978,1.0676,66.2996
W0311,311,55,main_etch,749.6007,9.7421,119.9134,1.0508,66.0150
W0311,311,56,main_etch,750.8791,9.7378,121.1683,1.0391,66.1162
W0311,311,57,main_etch,756.6323,9.6293,122.1300,1.0669,66.4156
W0311,311,58,main_etch,753.3362,9.6878,122.0443,1.0588,65.9986
W0311,311,59,main_etch,753.1751,9.6534,121.1739,1.0750,66.3601
W0311,311,60,main_etch,759.8092,9.7151,121.4365,1.0946,66.0921
W0311,311,61,main_etch,754.9551,9.6744,120.8962,1.0989,66.0181
W0311,311,62,main_etch,750.5288,9.6506,122.0517,1.0893,66.0588
W0311,311,63,main_etch,756.4477,9.6635,120.4249,1.0931,66.0477
W0311,311,64,main_etch,753.0146,9.7350,119.6767,1.0928,66.0718
W0311,311,65,main_etch,758.4164,9.6540,120.2698,1.1078,66.0636
W0311,311,66,main_etch,758.5375,9.6083,121.3778,1.1230,66.1958
W0311,311,67,main_etch,749.9144,9.6259,122.0332,1.1152,65.8975
W0311,311,68,main_etch,758.8732,9.6700,121.3504,1.1274,66.3320
W0311,311,69,main_etch,751.7606,9.6660,121.1584,1.1518,66.0194
W0311,311,70,main_etch,755.8622,9.6195,119.5399,1.1428,66.2151
W0311,311,71,main_etch,754.0175,9.6633,120.2852,1.1460,66.1890
W0311,311,72,main_etch,757.1626,9.6989,122.4465,1.1487,66.2498
W0311,311,73,main_etch,758.5745,9.6850,122.2625,1.1745,66.0705
W0311,311,74,main_etch,754.6389,9.6812,120.6502,1.1739,66.1310
W0311,311,75,overetch,723.1411,9.5167,122.7226,0.6871,66.5594
W0311,311,76,overetch,723.3195,9.5765,123.4479,0.6814,66.7234
W0311,311,77,overetch,725.7279,9.4995,124.1824,0.6904,66.5880
W0311,311,78,overetch,723.8520,9.4695,125.0315,0.6860,66.2952
W0311,311,79,overetch,722.6866,9.4686,125.0416,0.6936,66.6189
W0311,311,80,overetch,721.0780,9.5460,124.4823,0.6877,66.1410
W0311,311,81,overetch,723.9484,9.4725,123.0807,0.7027,66.7488
W0311,311,82,overetch,728.2681,9.4637,122.7488,0.7019,66.4948
W0311,311,83,overetch,726.6575,9.5570,124.6103,0.7046,66.5572
W0311,311,84,overetch,727.4122,9.4790,123.1870,0.7046,66.6086
W0311,311,85,overetch,724.5479,9.5150,122.6885,0.7070,66.7266
W0311,311,86,overetch,723.0090,9.4864,123.9494,0.7182,66.6958
W0311,311,87,overetch,722.1215,9.4547,125.0708,0.7184,66.3758
W0311,311,88,overetch,721.6039,9.5756,123.9766,0.7327,66.4929
W0311,311,89,overetch,729.3404,9.4743,123.8249,0.7361,66.3095
W0311,311,90,overetch,730.8805,9.4934,123.3601,0.7186,66.5182
W0311,311,91,overetch,725.3288,9.5541,122.0553,0.7531,66.6000
W0311,311,92,overetch,725.1003,9.4908,123.3481,0.7426,66.5798
W0311,311,93,overetch,720.4810,9.4792,124.6647,0.7429,66.8082
W0311,311,94,overetch,721.3011,9.5300,123.4833,0.7472,66.6883
W0311,311,95,overetch,721.8462,9.6123,123.4634,0.7585,66.8013
W0311,311,96,overetch,727.4184,9.4998,124.6668,0.7677,66.5576
W0311,311,97,overetch,724.3040,9.5309,125.4003,0.7475,66.6774
W0311,311,98,overetch,718.5725,9.5765,124.5340,0.7446,66.6399
W0311,311,99,overetch,727.0890,9.5316,125.6907,0.7689,66.8750
W0320,320,0,stabilize,680.5202,10.6938,121.9114,0.5138,63.0099
W0320,320,1,stabilize,680.1967,10.7972,121.5145,0.5144,63.2089
W0320,320,2,stabilize,680.3693,10.7809,122.0573,0.5198,63.1505
W0320,320,3,stabilize,674.1121,10.7058,121.4567,0.5264,63.1537
W0320,320,4,stabilize,678.4668,10.8494,122.8408,0.5139,63.1646
W0320,320,5,stabilize,680.6440,10.7908,122.8041,0.5227,63.2648
W0320,320,6,stabilize,675.8662,10.8312,124.4238,0.5498,63.1896
W0320,320,7,stabilize,675.5792,10.7682,123.5464,0.5486,63.2463
W0320,320,8,stabilize,678.2696,10.6949,122.0815,0.5377,63.2569
W0320,320,9,stabilize,677.4193,10.7960,122.4104,0.5493,63.0399
W0320,320,10,stabilize,680.0341,10.8775,123.1529,0.5450,63.1278
W0320,320,11,stabilize,679.5477,10.8428,123.3671,0.5467,63.2914
W0320,320,12,stabilize,678.0490,10.7433,122.5066,0.5423,63.1510
W0320,320,13,stabilize,681.6983,10.7847,122.7925,0.5496,63.4581
W0320,320,14,stabilize,673.7862,10.7816,121.9855,0.5660,63.1822
W0320,320,15,stabilize,678.9782,10.7667,121.8182,0.5650,62.9328
W0320,320,16,stabilize,677.6420,10.8025,120.5785,0.5471,63.1702
W0320,320,17,stabilize,681.2048,10.8034,122.4636,0.5647,62.9301
W0320,320,18,stabilize,678.3184,10.6734,121.4046,0.5626,63.2500
W0320,320,19,stabilize,680.0283,10.7597,123.0998,0.5571,63.1201
W0320,320,20,main_etch,749.3138,10.2293,122.9350,0.8460,63.6841
W0320,320,21,main_etch,749.0627,10.3095,122.3414,0.8543,63.8006
W0320,320,22,main_etch,757.7761,10.2799,121.7552,0.8494,63.6385
W0320,320,23,main_etch,754.8457,10.4179,122.4330,0.8549,63.4684
W0320,320,24,main_etch,754.1531,10.2372,122.0222,0.8486,63.5900
W0320,320,25,main_etch,756.1057,10.3323,121.5247,0.8632,63.7163
W0320,320,26,main_etch,757.4576,10.3677,121.5101,0.8696,63.9227
W0320,320,27,main_etch,757.0904,10.2507,122.7472,0.8892,63.5006
W0320,320,28,main_etch,754.9335,10.2559,122.5739,0.8640,63.5454
W0320,320,29,main_etch,756.7322,10.2339,122.7902,0.8845,63.6171
W0320,320,30,main_etch,752.5978,10.2221,122.9973,0.8935,63.4922
W0320,320,31,main_etch,756.0689,10.2979,122.2749,0.9095,63.7346
W0320,320,32,main_etch,753.5005,10.2670,122.4610,0.9154,63.5002
W0320,320,33,main_etch,751.0201,10.2427,122.2138,0.9065,63.9312
W0320,320,34,main_etch,754.5028,10.2665,121.7057,0.9138,63.8185
W0320,320,35,main_etch,752.0422,10.3089,123.1014,0.8990,63.8623
W0320,320,36,main_etch,757.2712,10.3002,122.8270,0.9281,63.6362
W0320,320,37,main_etch,756.5786,10.2795,123.3206,0.9156,63.8182
W0320,320,38,main_etch,757.6335,10.2540,123.0999,0.9287,63.9603
W0320,320,39,main_etch,753.2011,10.3323,121.0031,0.9363,63.7809
W0320,320,40,main_etch,751.1807,10.3087,122.0359,0.9509,63.7578
W0320,320,41,main_etch,755.0351,10.2976,122.9398,0.9683,63.6482
W0320,320,42,main_etch,757.0406,10.2867,122.7166,0.9628,63.8522
W0320,320,43,main_etch,754.0482,10.2919,121.5146,0.9607,64.1307
W0320,320,44,main_etch,752.7389,10.3260,122.1049,0.9863,63.8032
W0320,320,45,main_etch,753.9621,10.2894,122.2325,0.9607,63.8010
W0320,320,46,main_etch,749.6349,10.3424,122.8322,0.9806,63.9635
W0320,320,47,main_etch,754.9701,10.2166,121.1308,0.9951,63.6446
W0320,320,48,main_etch,752.8638,10.2720,123.6556,0.9810,63.7098
W0320,320,49,main_etch,752.1417,10.3186,122.6665,0.9874,63.8385
W0320,320,50,main_etch,754.9444,10.3215,124.7665,1.0113,63.6632
W0320,320,51,main_etch,759.3246,10.2565,121.9504,0.9988,63.7720
W0320,320,52,main_etch,756.9752,10.3283,122.9178,1.0222,63.7804
W0320,320,53,main_etch,756.6804,10.3085,121.8308,1.0151,63.8728
W0320,320,54,main_etch,756.2107,10.3806,122.3456,1.0381,63.7924
W0320,320,55,main_etch,751.2199,10.3034,121.9788,1.0193,63.7294
W0320,320,56,main_etch,753.1380,10.3611,123.9282,1.0569,63.7864
W0320,320,57,main_etch,751.2744,10.2699,123.3568,1.0237,63.7237
W0320,320,58,main_etch,751.5043,10.3053,122.5170,1.0305,63.6560
W0320,320,59,main_etch,753.5078,10.3693,120.6061,1.0615,63.8033
W0320,320,60,main_etch,756.2383,10.3041,120.6019,1.0653,64.0417
W0320,320,61,main_etch,757.1739,10.2943,121.0510,1.0626,63.6727
