wafer_id,lot_id,run_index,timestamp,chamber,slot,recipe,product,wafers_since_clean,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,recipe_complete
W0604,LOT25,604,2026-01-07 20:15:54.046937604,A,4,GATE-ETCH-R7,PRD-A,4,747.26484,2.92894,0.02610,12.87177,717.35568,2.93984,0.06668,10.90761,9.63154,0.04491,-0.00019,0.21186,9.43602,0.05372,0.00003,0.18945,121.83565,0.91409,-0.00149,4.11052,124.05699,0.82485,0.01324,3.06675,0.97256,0.00917,0.00009,0.03814,0.70207,0.00684,0.00007,0.03089,65.12883,0.16367,-0.00224,0.73663,65.73504,0.16116,0.00889,0.58946,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.17481,0.00829,0.83641,-0.12950,-1.69076,1.58491,1.29560,-0.09574,-2.58224,-0.03658,0.68716,-0.56978,0.75397,0.11636,0.58623,1.47576,-0.16437,-0.28336,1.24357,-0.64239,0.37220,0.93448,-0.48392,-1.22233,0.21685,-0.08085,0.46676,-0.19435,-0.78211,-2.53718,-0.40623,-0.02688,-1.08050,0.93383,0.66945,-0.26032,2.55683,0.04472,0.34620,-1.11696,-0.49591,-1.11855,-0.00222,-0.07061,1.69338,-0.12912,0.85266,1.18804,-1.50212,1.35765,0.11684,-0.20939,-2.94444,-0.28824,1.11854,-0.31237,-0.80014,0.16392,0.54618,-0.97461,1
W0605,LOT25,605,2026-01-07 20:20:06.046937604,A,5,GATE-ETCH-R7,PRD-A,5,753.18330,2.83145,0.01205,11.52603,722.39208,2.03916,-0.00747,8.65733,10.09434,0.04962,0.00029,0.25012,9.89027,0.05522,0.00071,0.19162,124.28055,0.72426,0.00013,3.15943,126.65476,0.86951,-0.00829,3.40997,1.01714,0.03316,0.00198,0.12851,0.73434,0.01116,0.00065,0.04301,68.48962,0.16108,-0.00052,0.81008,69.17702,0.14336,0.00739,0.66121,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,0.94034,-0.19169,-0.06895,-1.50055,-1.57053,0.63802,-0.68441,0.62750,-1.61067,-0.04527,-0.01197,0.22963,0.08825,-0.31114,-1.22150,0.57131,-2.18117,0.39554,-1.52251,1.32569,-2.31660,-1.38781,0.83546,0.96754,0.97999,-0.38524,-0.86070,-0.08895,-0.96341,0.49530,0.38876,-0.88674,1.33551,1.01655,1.57974,2.08534,0.19152,0.46898,-0.63954,0.87786,-0.92448,-1.27209,0.47077,-0.43806,-0.90870,-0.29897,0.22477,-1.70505,-1.51875,0.98594,-0.15690,1.28669,-2.89401,-0.30317,0.71881,1.50185,-0.42997,1.18344,-0.82751,-0.46746,1
W0606,LOT25,606,2026-01-07 20:24:18.046937604,A,6,GATE-ETCH-R7,PRD-A,6,753.51304,2.65995,-0.01728,10.79737,724.13234,2.57228,0.12673,10.51588,9.89954,0.04627,0.00009,0.20456,9.71063,0.05627,0.00105,0.21303,124.09651,0.80756,0.00319,3.54533,126.97514,0.95021,0.03521,3.72346,1.03641,0.04647,0.00285,0.15593,0.74591,0.01172,0.00108,0.04133,67.23186,0.15439,0.00027,0.63837,67.91178,0.14585,0.00272,0.57232,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.24123,-0.32349,-0.19217,0.21491,0.20498,0.24402,0.29132,0.98116,-1.79456,-1.96823,-1.40116,-0.73314,0.22084,-0.53339,0.32513,-1.11088,-1.40789,1.63003,1.17120,0.51128,0.16994,-1.03069,-0.24630,1.33499,-0.34756,1.71533,0.80819,-0.85117,-0.03103,-0.64462,-0.26783,-1.32513,-0.31848,-0.23619,-0.54919,1.80816,-0.53126,0.43222,0.23679,1.79355,-0.98873,0.29665,0.83224,-0.57431,-1.36267,1.20087,0.97451,-1.26239,-2.74000,0.95742,-0.65008,1.11427,0.11221,-1.09509,1.01339,-0.71661,0.49933,-0.08415,-0.19971,-0.04590,1
W0607,LOT25,607,2026-01-07 20:28:30.046937604,A,7,GATE-ETCH-R7,PRD-A,7,748.53832,2.65364,0.00033,13.02691,718.69986,2.35139,-0.00371,8.77959,9.84305,0.04528,0.00031,0.18860,9.65045,0.04451,0.00189,0.15053,124.65158,0.96668,-0.00012,3.79309,126.64436,0.86401,0.00624,3.81525,1.05519,0.06106,0.00376,0.21080,0.75839,0.01822,0.00188,0.06780,67.20855,0.15426,0.00317,0.63145,67.85765,0.15321,0.00551,0.49303,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,0.09623,-0.41868,-0.69637,-0.50063,0.00290,0.49254,0.38533,1.49136,0.63110,-1.34078,0.73296,-0.01758,-0.24546,0.21864,-0.02413,0.10888,0.00172,1.59184,-1.15915,1.02158,0.14151,-0.04882,-0.36613,0.68299,0.50086,-0.91163,0.77193,-1.08528,2.83721,-0.63352,-0.87137,-0.72869,1.17542,-0.49211,1.13290,-1.18588,0.43454,0.19009,1.66903,0.71918,-0.05207,-0.65760,0.25950,-1.44660,0.77238,1.70229,-0.18631,-1.06713,-0.07347,0.09857,-0.92143,-1.11146,-0.69203,0.00634,0.57115,-0.46783,-0.91426,0.05465,-0.47147,0.26052,1
W0608,LOT25,608,2026-01-07 20:32:42.046937604,A,8,GATE-ETCH-R7,PRD-A,8,753.50676,2.51055,-0.00948,12.59889,724.11414,2.77527,-0.04132,13.71722,9.78567,0.04528,-0.00042,0.17129,9.61481,0.05115,-0.00160,0.18524,126.04732,0.85616,0.00128,3.95116,128.61889,0.75477,0.02718,3.31927,1.11983,0.10752,0.00668,0.36754,0.80669,0.02622,0.00341,0.08846,65.69924,0.17883,-0.00042,0.79170,66.35146,0.17718,0.00839,0.63832,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,1.99298,-1.23041,-1.36325,1.21331,-0.50221,-1.16579,0.02923,1.28852,0.23252,-0.87135,0.65533,0.52832,-0.23480,1.11809,-0.53506,-1.87985,0.39328,-0.65645,-0.96807,-0.60419,0.84451,0.08886,0.36468,-0.30344,-0.42438,0.90070,0.30209,-1.59642,0.94671,-0.34818,0.80251,-0.13032,-0.48825,-1.77043,0.96740,0.49108,-0.48235,0.89817,-0.64211,-0.16634,0.07397,-0.66349,0.56762,0.19941,0.57209,0.51295,0.99527,-0.58728,0.88243,-0.44346,-1.04383,-0.48780,0.45127,1.75780,1.39267,1.59662,0.22755,-0.71459,-0.45033,0.58914,1
W0609,LOT25,609,2026-01-07 20:36:54.046937604,A,9,GATE-ETCH-R7,PRD-A,9,752.16772,2.74410,-0.03086,13.64101,722.50641,2.15340,-0.04761,8.70022,9.33343,0.04764,0.00064,0.28065,9.14776,0.05785,0.00142,0.23147,124.95885,0.81557,0.00457,3.86109,127.50109,0.64346,-0.02670,2.45667,1.12067,0.10629,0.00661,0.34866,0.80813,0.02514,0.00319,0.08166,66.16552,0.14825,0.00174,0.64248,66.84756,0.15404,-0.00334,0.61512,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.26454,-0.69512,-0.37661,0.86841,-1.22526,-0.57904,0.53194,0.42211,1.93180,-1.11407,0.06203,1.09362,0.27225,0.14334,-0.02738,-0.54855,-1.13113,0.46211,-1.01959,-1.18401,-1.49797,0.36405,0.32624,-1.33204,0.82675,-0.01366,-1.41019,-0.01708,0.69303,-0.66380,-0.62881,1.82935,-0.37245,-1.61559,0.69729,-0.30996,0.04549,0.00635,-0.41914,-0.41102,0.86641,-1.44276,1.29587,0.25590,-0.29972,-0.91483,-0.32820,0.16341,-0.80271,-0.15682,-2.07615,0.22719,1.71589,0.25814,-0.21400,-1.99740,1.38345,0.38194,-0.11589,0.92806,1
W0610,LOT25,610,2026-01-07 20:41:06.046937604,A,10,GATE-ETCH-R7,PRD-A,10,749.15037,2.34854,0.02286,11.36572,718.74997,2.87518,-0.09026,11.04290,9.04760,0.05195,-0.00070,0.24076,8.86075,0.05477,0.00066,0.18519,122.73320,0.76286,0.01211,3.51621,125.23035,0.78532,0.00275,3.04452,1.06416,0.06651,0.00412,0.23637,0.76386,0.01761,0.00203,0.05931,66.62362,0.14622,0.00238,0.66391,67.32416,0.17763,-0.00156,0.63949,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-1.48264,-0.11591,0.80348,2.15571,0.64163,-0.50393,0.80629,0.78289,0.74383,-0.81183,-0.67050,-1.14535,-1.02353,-2.20278,0.51032,-0.23369,0.25984,-0.46540,2.34848,1.07784,-1.12070,2.25717,0.07103,-0.56511,-0.66929,0.68381,0.77240,0.13802,0.81931,0.67418,-1.92950,-0.16083,-0.43464,-1.08475,0.63167,-0.21081,1.18587,-0.92438,-1.30917,-0.09362,-0.31378,-0.73129,-0.45290,0.49381,-0.95001,-0.46017,-0.03267,1.04930,-0.07755,-0.45484,0.23691,0.16452,0.06000,1.65137,-0.14587,0.94399,0.67949,0.96183,-0.92163,-0.36264,1
W0611,LOT25,611,2026-01-07 20:45:18.046937604,A,11,GATE-ETCH-R7,PRD-A,11,754.97779,2.35178,-0.02867,10.51459,725.11463,2.37516,-0.13375,10.28693,8.81331,0.04349,-0.00104,0.20455,8.63288,0.04064,0.00103,0.17554,122.59296,0.67679,-0.00468,3.92796,125.34515,0.74185,-0.01397,3.17710,1.08565,0.07956,0.00492,0.27698,0.78057,0.02341,0.00278,0.07437,66.56902,0.16169,-0.00068,0.76171,67.25863,0.11681,-0.00073,0.41697,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.68195,0.40407,0.02281,1.39425,1.08830,0.81823,-0.26250,-1.53351,1.77149,1.22062,-0.04591,-1.73795,1.42976,-0.91761,2.33336,-0.01455,-0.75328,0.57875,0.52736,0.92941,-1.16834,1.07704,0.11023,0.84010,-0.92528,0.94779,-0.10750,-0.13653,-0.70802,-0.52475,-2.02682,0.75098,1.07627,0.88799,-0.70693,-0.56964,0.05257,0.16603,-1.55053,-0.09880,0.91131,0.54435,1.04026,-0.38188,-0.69728,0.79772,0.57908,0.83571,-1.64010,-0.71151,-0.25222,0.31164,0.34452,0.75322,-0.69529,-0.54660,-0.11647,0.22285,-1.38908,0.42500,1
W0612,LOT25,612,2026-01-07 20:49:30.046937604,A,12,GATE-ETCH-R7,PRD-A,12,746.89311,2.54028,0.01432,9.84025,717.70604,2.11475,-0.02178,7.08282,8.61559,0.05360,-0.00041,0.21805,8.43428,0.06076,0.00023,0.31633,122.47687,0.80786,0.00281,3.91054,124.82815,0.57139,-0.00040,2.04172,1.09310,0.09006,0.00557,0.29733,0.78626,0.02392,0.00309,0.07861,66.03510,0.12415,0.00122,0.53810,66.74151,0.15170,0.00951,0.62959,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.98806,1.15630,0.34652,1.87243,2.26769,1.13387,-0.85057,-2.43992,0.11730,-0.46602,0.22917,-2.77053,0.24011,-1.08069,1.36307,1.85037,1.29130,-0.70335,0.26366,2.25646,0.59777,0.49574,-0.18047,0.87017,1.30454,0.58234,-1.82211,1.23540,-0.36275,-0.47067,0.13125,1.08457,1.21387,-0.38760,1.21981,-0.47624,-0.21129,1.60763,0.50871,-1.03474,-0.80192,0.27589,-0.36991,-0.78447,0.94942,0.54386,1.42123,-0.44509,0.06690,-0.59962,-0.51353,0.23340,1.49602,-0.01519,-0.41790,-2.36734,-0.24075,-0.30020,0.40766,-0.43133,1
W0613,LOT25,613,2026-01-07 20:53:42.046937604,A,13,GATE-ETCH-R7,PRD-A,13,748.36074,2.32365,0.00206,12.76206,719.64232,3.12769,-0.03865,13.89157,9.29460,0.04980,-0.00027,0.24462,9.13326,0.05042,-0.00054,0.19311,123.52870,0.79460,-0.00241,3.58478,126.07406,0.73956,-0.00465,2.97366,1.06533,0.06927,0.00428,0.24201,0.76563,0.02214,0.00282,0.08825,67.28007,0.15225,0.00275,0.65422,67.92569,0.14494,-0.00489,0.48991,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-1.12403,0.17819,0.57780,0.65294,-1.04399,-0.66633,-1.43617,-1.41412,1.26310,-0.26723,1.19923,-1.17602,-0.69465,-0.01951,0.20701,-0.11009,0.53989,0.51633,0.81757,-0.30484,-0.36179,0.90206,-0.10078,0.31196,0.94310,0.30839,-1.39413,0.21837,0.00187,-0.13982,-1.41746,-1.07450,1.46653,-2.40173,-0.15932,-1.30337,-0.17393,-0.72566,0.98021,-1.57693,0.73286,-1.07830,-0.07214,0.14634,0.54049,0.33519,-0.39001,0.17538,0.79632,-0.39784,-0.26862,0.16363,1.24568,1.24790,0.66782,-0.21841,-0.95685,0.37320,0.77256,2.05513,1
W0614,LOT25,614,2026-01-07 20:57:54.046937604,A,14,GATE-ETCH-R7,PRD-A,14,750.48056,2.50750,-0.01117,11.48962,719.78749,2.63586,0.00827,9.88130,8.97120,0.04538,-0.00031,0.18658,8.79774,0.04722,0.00031,0.20172,121.96897,0.83476,-0.00226,3.25306,124.48295,0.76068,0.00310,2.90282,1.04460,0.05091,0.00313,0.18104,0.75100,0.01436,0.00159,0.04747,67.71553,0.15257,-0.00007,0.86601,68.38866,0.15766,0.00257,0.54501,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,0.38122,0.44444,-0.91397,-1.89874,-1.51283,0.14798,1.61959,0.20052,-0.03312,-0.38441,-0.17557,-1.14952,-0.36754,0.48210,0.52866,0.20404,0.10564,-0.55417,-0.66067,0.12278,-0.03158,-1.24669,0.65596,-1.42634,1.84580,2.52112,-1.12339,-0.14265,-0.38966,0.36520,0.32801,0.41041,-0.51258,-0.95968,-1.27739,-0.89249,0.40826,0.66798,0.38058,-0.31768,-0.17489,-1.20636,1.08577,-0.87928,0.03893,-0.03735,0.16269,1.74504,1.60821,1.06783,0.99047,-1.13953,0.78886,1.25766,-1.24790,1.97857,0.49027,0.59814,1.72182,-0.43127,1
W0615,LOT25,615,2026-01-07 21:02:06.046937604,A,15,GATE-ETCH-R7,PRD-A,15,747.88373,2.27091,0.00899,11.02505,717.42808,2.65732,-0.01704,9.50866,9.65975,0.05201,0.00028,0.26990,9.45432,0.04415,-0.00113,0.18580,121.31180,0.77125,-0.00671,3.73372,123.72529,0.70889,0.00219,2.55198,0.95075,0.01471,-0.00074,0.06976,0.68512,0.01027,-0.00065,0.04379,65.49988,0.14317,-0.00024,0.61446,66.20529,0.15099,-0.00120,0.58722,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.41615,-0.02643,1.28169,-2.68881,-0.56732,-0.86158,-0.59219,1.96569,0.04307,-0.40898,-0.25853,-0.01670,-0.21969,-1.58797,1.95946,-0.95458,0.25876,1.09283,-0.23874,-1.85921,0.01585,-0.40690,-0.93157,-2.18496,0.79703,0.30760,0.55604,-0.56975,-0.91316,1.26107,0.61884,0.09699,0.68223,0.31042,-1.41222,1.67086,-1.64621,1.39934,0.40882,-1.87701,-0.95667,-0.19490,0.21098,0.47093,-0.41800,-0.24404,0.98571,0.71305,0.92813,-0.24048,0.90120,-0.84714,-0.47664,2.18105,-0.48104,0.54944,0.29177,-1.09604,-0.19294,0.56019,1
W0616,LOT25,616,2026-01-07 21:06:18.046937604,A,16,GATE-ETCH-R7,PRD-A,16,747.57366,2.67647,0.01649,14.02873,717.34584,2.58858,0.06576,10.87916,9.78083,0.05399,0.00055,0.25793,9.59774,0.04585,0.00144,0.16418,121.27779,0.86877,0.02022,4.08763,123.92814,0.61421,-0.00897,2.35945,0.94335,0.02153,-0.00119,0.08139,0.67929,0.00792,-0.00009,0.02959,64.55059,0.16129,0.00177,0.66092,65.13961,0.14692,0.00424,0.68112,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,0.44970,0.45974,0.29054,-1.02997,0.12381,-0.37961,-1.31870,0.49017,-2.66917,1.38211,0.12942,-1.82607,-1.35136,0.35982,1.06768,0.07289,0.67132,0.13460,-0.46577,-0.74964,0.55915,0.04739,-1.50688,-1.07410,2.07268,0.63253,0.37583,-0.36793,0.68392,-0.76519,-1.27225,-0.28639,0.60452,0.85178,-0.98674,-2.01173,-1.56635,-0.26077,0.30759,-2.62933,0.34691,0.10152,-1.11926,-0.32563,1.00213,-0.81408,0.35175,0.11856,-0.53578,-0.84611,-0.70545,-0.40321,-0.38399,0.19972,-1.38585,1.35204,0.51287,0.95957,0.69827,-1.32080,1
W0617,LOT25,617,2026-01-07 21:10:30.046937604,A,17,GATE-ETCH-R7,PRD-A,17,746.41653,2.83367,-0.01708,12.97827,716.18017,3.39386,0.01580,12.84941,9.58883,0.04239,-0.00002,0.21074,9.42687,0.04591,0.00080,0.15428,122.03317,0.80427,-0.00483,3.37235,124.37597,0.67230,0.02255,2.74194,0.98195,0.01242,0.00047,0.04798,0.70609,0.01022,0.00016,0.04005,65.53470,0.12661,-0.00004,0.70831,66.20392,0.15430,-0.00051,0.61399,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.20349,-1.05436,-0.49725,-1.17021,-0.25816,-0.71009,0.61645,-0.72766,0.14594,-1.14609,1.55865,0.95268,-0.63901,1.87751,1.14001,-0.16218,0.01208,1.00959,2.68992,-0.11984,0.81934,-1.11208,-0.56471,0.91637,-0.39513,0.92856,-1.73014,-1.18401,-0.40607,-0.20411,2.73698,-0.09091,1.49605,1.40655,2.09577,-1.65759,-0.02922,0.43251,0.07144,-1.89344,1.61470,0.81801,-1.37350,-0.59839,-0.29008,0.00777,-1.24601,-1.38301,-0.21080,0.40191,0.06068,0.19528,0.86660,1.43729,-0.08768,-0.96387,-0.03660,0.58905,-0.18671,-0.10928,1
W0618,LOT25,618,2026-01-07 21:14:42.046937604,A,18,GATE-ETCH-R7,PRD-A,18,754.15593,2.67038,0.04274,12.01508,722.89633,2.52084,0.05756,12.06638,9.90898,0.05208,0.00092,0.21238,9.73442,0.04507,0.00030,0.15100,124.69069,0.79866,0.00391,3.80284,127.30266,0.93370,-0.00349,3.83019,1.05417,0.06053,0.00371,0.21579,0.76047,0.01431,0.00166,0.05057,62.99559,0.14100,0.00269,0.62823,63.61730,0.12951,-0.00078,0.56365,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,1.23219,0.04962,-0.25689,0.51412,1.15207,-1.14084,0.29569,-1.28039,0.32187,-0.41376,-0.02964,-0.24889,-1.86782,2.15106,0.48355,-1.16963,-0.10814,1.63872,2.52418,-0.23927,1.85354,0.56985,-0.58546,1.29745,-0.59359,-0.91134,0.56810,-1.30209,0.94726,-1.30731,1.36809,1.11278,0.01245,0.85269,0.19876,-0.43979,0.09891,1.00900,0.29972,0.28781,1.73588,0.70366,-0.83392,-0.98810,-0.96114,-0.68099,0.27815,-0.58866,-0.53115,1.22093,-0.49589,2.15166,-0.02980,0.07630,1.47871,-0.67062,0.99061,0.47223,-0.81810,-1.61857,1
W0619,LOT25,619,2026-01-07 21:18:54.046937604,A,19,GATE-ETCH-R7,PRD-A,19,748.88596,2.40591,0.03812,10.61771,718.59837,3.04537,-0.04394,11.77413,9.93395,0.05319,0.00081,0.21679,9.72561,0.05444,-0.00114,0.19236,125.42493,0.75707,-0.00912,3.66569,127.76280,0.71181,0.01092,3.15676,1.08172,0.08124,0.00504,0.27169,0.77845,0.02206,0.00269,0.06691,64.77593,0.15221,0.00221,0.63980,65.43106,0.16923,-0.00428,0.83421,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.45484,1.04007,-0.66507,0.98039,-0.44910,-0.61016,0.99477,0.53424,-0.02723,0.43131,0.06072,0.38586,-2.00461,1.22471,-0.19710,-1.06927,0.00319,1.99689,-0.07473,-1.42816,-0.59919,1.11575,0.04414,-0.24706,-0.08107,-0.65336,-0.20955,-0.57514,-0.24820,0.54105,-0.33272,-0.16406,0.42611,1.26321,-0.97925,-1.11381,0.32933,0.90933,-0.75512,0.39505,-0.11787,-0.56004,1.17608,1.10273,-0.08478,0.46461,-0.92562,-1.45673,0.21976,0.53516,-1.83935,1.29388,0.51767,0.00400,0.52706,1.38315,-1.24229,0.50370,0.59580,-0.62244,1
W0620,LOT25,620,2026-01-07 21:23:06.046937604,A,20,GATE-ETCH-R7,PRD-A,20,745.25856,2.47072,-0.00413,12.23582,715.37871,2.54552,-0.06703,9.72269,9.91488,0.04488,0.00049,0.25541,9.72095,0.06073,-0.00240,0.28418,123.59380,0.88948,-0.00900,4.00438,125.83787,0.97832,0.01585,4.42500,1.00645,0.02677,0.00153,0.09736,0.72255,0.00969,0.00074,0.03293,66.21977,0.16508,0.00451,0.66063,66.92467,0.14469,0.00253,0.66967,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-1.01726,1.03688,1.22652,-0.17904,-1.11632,-1.26748,0.86930,0.79956,0.13616,-1.00113,-1.56545,0.56937,-2.63170,0.53565,1.22814,-1.15485,-0.24297,-0.51300,-0.94984,0.97018,-1.18570,0.73711,-1.17983,0.78733,-0.59580,-0.10355,-0.87795,0.59251,-0.02891,-0.52822,-1.47063,0.20184,-1.06124,2.18503,-1.86886,-0.41354,-0.09291,1.82484,-0.54994,1.86827,0.64481,-0.10311,0.95351,1.79637,0.78369,-1.36819,0.70330,-0.20012,-0.79695,-1.59280,-0.81507,0.07168,-1.54438,0.66013,-0.53444,0.64144,-1.12664,0.53894,1.89277,0.80572,1
W0621,LOT25,621,2026-01-07 21:27:18.046937604,A,21,GATE-ETCH-R7,PRD-A,21,738.30707,2.70124,0.01390,11.49120,708.45948,2.14064,0.07319,8.02832,9.83475,0.04474,0.00059,0.19328,9.61632,0.04482,-0.00065,0.16835,122.44799,0.83523,-0.00505,4.19808,124.66436,0.81065,-0.02621,3.81327,0.98057,0.01299,0.00057,0.05606,0.70965,0.01094,0.00055,0.05274,66.29274,0.16125,0.00223,0.72718,67.05750,0.10903,0.00228,0.35059,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-1.21806,0.30822,0.82507,-0.25325,-2.72564,0.42330,0.63145,1.48176,0.72396,0.20549,-0.48766,-0.22528,-0.60208,-0.74482,1.01700,-0.98074,0.15502,0.95624,0.74037,0.63076,-0.53441,0.03280,-0.94719,-0.50177,-0.57802,0.70640,0.71422,-1.93296,-0.46627,0.35100,0.09121,-0.67673,0.85923,1.51991,-0.03490,-0.38421,0.70809,0.45086,-1.55253,0.20895,-1.22720,-1.71406,2.07701,1.11459,0.32144,-0.45810,0.69745,-2.36318,-0.66816,-0.06599,0.69411,0.96663,-0.54058,-0.16921,-1.07300,-1.80064,-0.95813,0.14500,3.03500,-0.23226,1
W0622,LOT25,622,2026-01-07 21:31:30.046937604,A,22,GATE-ETCH-R7,PRD-A,22,743.63618,2.19763,0.02108,9.48453,713.73760,2.11422,-0.09188,8.59326,9.49012,0.04801,0.00007,0.21591,9.30721,0.06121,-0.00109,0.22850,124.24933,0.86496,0.00922,3.67221,126.70015,0.65722,0.00504,2.05176,1.07803,0.07710,0.00477,0.27240,0.77719,0.02005,0.00248,0.07852,67.45974,0.14767,0.00021,0.83945,68.14029,0.12691,0.00034,0.50910,-0.31505,1.07154,2.68534,-0.26446,-2.63201,-1.11947,-0.29320,0.90401,1.38751,-0.02916,0.35154,-0.45533,-0.20646,-0.34869,-1.73735,2.02796,-0.70756,0.43913,0.19136,1.16403,-0.56484,-0.65753,1.73938,-0.08300,-1.17944,0.23259,-0.09456,-0.53387,0.67638,1.17647,-1.68231,-0.59615,0.37186,0.47072,0.80592,0.22274,0.48575,0.86114,-0.61377,0.27405,-0.42085,1.20241,-1.29786,-2.07977,1.24968,1.55759,-0.06450,-2.39256,0.87880,0.59677,0.26065,0.34330,1.79865,0.86730,0.11842,-0.42725,0.72415,1.08235,-0.63323,-0.36819,-0.78218,0.98035,0.64775,1.71383,1.79698,-1.32383,2.03592,-1.76658,-0.49044,-0.47191,0.44335,-0.49731,-0.18962,-0.41107,1.70868,1.11889,-1.14037,-0.12467,2.62070,0.40573,1
